0.6184, 0.7859, 1.0000, 0.0000, 0.0000, 0.0000
0.6233, 0.7820, 1.0000, 0.0000, 0.0000, 0.0000
0.6282, 0.7780, 1.0000, 0.0000, 0.0000, 0.0000
0.6331, 0.7741, 1.0000, 0.0000, 0.0000, 0.0000
0.6380, 0.7701, 1.0000, 0.0000, 0.0000, 0.0000
0.6428, 0.7660, 1.0000, 0.0000, 0.0000, 0.0000
0.6476, 0.7620, 1.0000, 0.0000, 0.0000, 0.0000
0.6524, 0.7579, 1.0000, 0.0000, 0.0000, 0.0000
0.6571, 0.7538, 1.0000, 0.0000, 0.0000, 0.0000
0.6619, 0.7496, 1.0000, 0.0000, 0.0000, 0.0000
0.6666, 0.7455, 1.0000, 0.0000, 0.0000, 0.0000
0.6712, 0.7412, 1.0000, 0.0000, 0.0000, 0.0000
0.6759, 0.7370, 1.0000, 0.0000, 0.0000, 0.0000
0.6805, 0.7327, 1.0000, 0.0000, 0.0000, 0.0000
0.6851, 0.7285, 1.0000, 0.0000, 0.0000, 0.0000
0.6897, 0.7241, 1.0000, 0.0000, 0.0000, 0.0000
0.6942, 0.7198, 1.0000, 0.0000, 0.0000, 0.0000
0.6987, 0.7154, 1.0000, 0.0000, 0.0000, 0.0000
0.7032, 0.7110, 1.0000, 0.0000, 0.0000, 0.0000
0.7077, 0.7066, 1.0000, 0.0000, 0.0000, 0.0000
0.7121, 0.7021, 1.0000, 0.0000, 0.0000, 0.0000
0.7165, 0.6976, 1.0000, 0.0000, 0.0000, 0.0000
0.7209, 0.6931, 1.0000, 0.0000, 0.0000, 0.0000
0.7252, 0.6885, 1.0000, 0.0000, 0.0000, 0.0000
0.7295, 0.6840, 1.0000, 0.0000, 0.0000, 0.0000
0.7338, 0.6793, 1.0000, 0.0000, 0.0000, 0.0000
0.7381, 0.6747, 1.0000, 0.0000, 0.0000, 0.0000
0.7423, 0.6701, 1.0000, 0.0000, 0.0000, 0.0000
0.7465, 0.6654, 1.0000, 0.0000, 0.0000, 0.0000
0.7507, 0.6607, 1.0000, 0.0000, 0.0000, 0.0000
0.7548, 0.6559, 1.0000, 0.0000, 0.0000, 0.0000
0.7589, 0.6512, 1.0000, 0.0000, 0.0000, 0.0000
0.7630, 0.6464, 1.0000, 0.0000, 0.0000, 0.0000
0.7671, 0.6416, 1.0000, 0.0000, 0.0000, 0.0000
0.7711, 0.6367, 1.0000, 0.0000, 0.0000, 0.0000
0.7751, 0.6319, 1.0000, 0.0000, 0.0000, 0.0000
0.7790, 0.6270, 1.0000, 0.0000, 0.0000, 0.0000
0.7830, 0.6221, 1.0000, 0.0000, 0.0000, 0.0000
0.7868, 0.6171, 1.0000, 0.0000, 0.0000, 0.0000
0.7907, 0.6122, 1.0000, 0.0000, 0.0000, 0.0000
0.7945, 0.6072, 1.0000, 0.0000, 0.0000, 0.0000
0.7984, 0.6022, 1.0000, 0.0000, 0.0000, 0.0000
0.8021, 0.5972, 1.0000, 0.0000, 0.0000, 0.0000
0.8059, 0.5921, 1.0000, 0.0000, 0.0000, 0.0000
0.8096, 0.5870, 1.0000, 0.0000, 0.0000, 0.0000
0.8132, 0.5819, 1.0000, 0.0000, 0.0000, 0.0000
0.8169, 0.5768, 1.0000, 0.0000, 0.0000, 0.0000
0.8205, 0.5716, 1.0000, 0.0000, 0.0000, 0.0000
0.8241, 0.5665, 1.0000, 0.0000, 0.0000, 0.0000
0.8276, 0.5613, 1.0000, 0.0000, 0.0000, 0.0000
0.8311, 0.5561, 1.0000, 0.0000, 0.0000, 0.0000
0.8346, 0.5508, 1.0000, 0.0000, 0.0000, 0.0000
0.8381, 0.5456, 1.0000, 0.0000, 0.0000, 0.0000
0.8415, 0.5403, 1.0000, 0.0000, 0.0000, 0.0000
0.8449, 0.5350, 1.0000, 0.0000, 0.0000, 0.0000
0.8482, 0.5297, 1.0000, 0.0000, 0.0000, 0.0000
0.8515, 0.5243, 1.0000, 0.0000, 0.0000, 0.0000
0.8548, 0.5189, 1.0000, 0.0000, 0.0000, 0.0000
0.8581, 0.5136, 1.0000, 0.0000, 0.0000, 0.0000
0.8613, 0.5081, 1.0000, 0.0000, 0.0000, 0.0000
0.8644, 0.5027, 1.0000, 0.0000, 0.0000, 0.0000
0.8676, 0.4973, 1.0000, 0.0000, 0.0000, 0.0000
0.8707, 0.4918, 1.0000, 0.0000, 0.0000, 0.0000
0.8738, 0.4863, 1.0000, 0.0000, 0.0000, 0.0000
0.8768, 0.4808, 1.0000, 0.0000, 0.0000, 0.0000
0.8798, 0.4753, 1.0000, 0.0000, 0.0000, 0.0000
0.8828, 0.4697, 1.0000, 0.0000, 0.0000, 0.0000
0.8857, 0.4642, 1.0000, 0.0000, 0.0000, 0.0000
0.8886, 0.4586, 1.0000, 0.0000, 0.0000, 0.0000
0.8915, 0.4530, 1.0000, 0.0000, 0.0000, 0.0000
0.8943, 0.4474, 1.0000, 0.0000, 0.0000, 0.0000
0.8971, 0.4418, 1.0000, 0.0000, 0.0000, 0.0000
0.8999, 0.4361, 1.0000, 0.0000, 0.0000, 0.0000
0.9026, 0.4304, 1.0000, 0.0000, 0.0000, 0.0000
0.9053, 0.4248, 1.0000, 0.0000, 0.0000, 0.0000
0.9080, 0.4191, 1.0000, 0.0000, 0.0000, 0.0000
0.9106, 0.4133, 1.0000, 0.0000, 0.0000, 0.0000
0.9132, 0.4076, 1.0000, 0.0000, 0.0000, 0.0000
0.9157, 0.4018, 1.0000, 0.0000, 0.0000, 0.0000
0.9182, 0.3961, 1.0000, 0.0000, 0.0000, 0.0000
0.9207, 0.3903, 1.0000, 0.0000, 0.0000, 0.0000
0.9231, 0.3845, 1.0000, 0.0000, 0.0000, 0.0000
0.9255, 0.3787, 1.0000, 0.0000, 0.0000, 0.0000
0.9279, 0.3729, 1.0000, 0.0000, 0.0000, 0.0000
0.9302, 0.3670, 1.0000, 0.0000, 0.0000, 0.0000
0.9325, 0.3612, 1.0000, 0.0000, 0.0000, 0.0000
0.9348, 0.3553, 1.0000, 0.0000, 0.0000, 0.0000
0.9370, 0.3494, 1.0000, 0.0000, 0.0000, 0.0000
0.9392, 0.3435, 1.0000, 0.0000, 0.0000, 0.0000
0.9413, 0.3376, 1.0000, 0.0000, 0.0000, 0.0000
0.9434, 0.3317, 1.0000, 0.0000, 0.0000, 0.0000
0.9455, 0.3257, 1.0000, 0.0000, 0.0000, 0.0000
0.9475, 0.3198, 1.0000, 0.0000, 0.0000, 0.0000
0.9495, 0.3138, 1.0000, 0.0000, 0.0000, 0.0000
0.9514, 0.3078, 1.0000, 0.0000, 0.0000, 0.0000
0.9534, 0.3018, 1.0000, 0.0000, 0.0000, 0.0000
0.9552, 0.2958, 1.0000, 0.0000, 0.0000, 0.0000
0.9571, 0.2898, 1.0000, 0.0000, 0.0000, 0.0000
0.9589, 0.2838, 1.0000, 0.0000, 0.0000, 0.0000
0.9607, 0.2778, 1.0000, 0.0000, 0.0000, 0.0000
0.9624, 0.2717, 1.0000, 0.0000, 0.0000, 0.0000
0.9641, 0.2656, 1.0000, 0.0000, 0.0000, 0.0000
0.9657, 0.2596, 1.0000, 0.0000, 0.0000, 0.0000
0.9673, 0.2535, 1.0000, 0.0000, 0.0000, 0.0000
0.9689, 0.2474, 1.0000, 0.0000, 0.0000, 0.0000
0.9704, 0.2413, 1.0000, 0.0000, 0.0000, 0.0000
0.9719, 0.2352, 1.0000, 0.0000, 0.0000, 0.0000
0.9734, 0.2291, 1.0000, 0.0000, 0.0000, 0.0000
0.9748, 0.2230, 1.0000, 0.0000, 0.0000, 0.0000
0.9762, 0.2168, 1.0000, 0.0000, 0.0000, 0.0000
0.9776, 0.2107, 1.0000, 0.0000, 0.0000, 0.0000
0.9789, 0.2045, 1.0000, 0.0000, 0.0000, 0.0000
0.9801, 0.1984, 1.0000, 0.0000, 0.0000, 0.0000
0.9814, 0.1922, 1.0000, 0.0000, 0.0000, 0.0000
0.9825, 0.1860, 1.0000, 0.0000, 0.0000, 0.0000
0.9837, 0.1798, 1.0000, 0.0000, 0.0000, 0.0000
0.9848, 0.1736, 1.0000, 0.0000, 0.0000, 0.0000
0.9859, 0.1675, 1.0000, 0.0000, 0.0000, 0.0000
0.9869, 0.1612, 1.0000, 0.0000, 0.0000, 0.0000
0.9879, 0.1550, 1.0000, 0.0000, 0.0000, 0.0000
0.9889, 0.1488, 1.0000, 0.0000, 0.0000, 0.0000
0.9898, 0.1426, 1.0000, 0.0000, 0.0000, 0.0000
0.9907, 0.1364, 1.0000, 0.0000, 0.0000, 0.0000
0.9915, 0.1301, 1.0000, 0.0000, 0.0000, 0.0000
0.9923, 0.1239, 1.0000, 0.0000, 0.0000, 0.0000
0.9931, 0.1177, 1.0000, 0.0000, 0.0000, 0.0000
0.9938, 0.1114, 1.0000, 0.0000, 0.0000, 0.0000
0.9945, 0.1052, 1.0000, 0.0000, 0.0000, 0.0000
0.9951, 0.0989, 1.0000, 0.0000, 0.0000, 0.0000
0.9957, 0.0926, 1.0000, 0.0000, 0.0000, 0.0000
0.9963, 0.0864, 1.0000, 0.0000, 0.0000, 0.0000
0.9968, 0.0801, 1.0000, 0.0000, 0.0000, 0.0000
0.9973, 0.0738, 1.0000, 0.0000, 0.0000, 0.0000
0.9977, 0.0676, 1.0000, 0.0000, 0.0000, 0.0000
0.9981, 0.0613, 1.0000, 0.0000, 0.0000, 0.0000
0.9985, 0.0550, 1.0000, 0.0000, 0.0000, 0.0000
0.9988, 0.0487, 1.0000, 0.0000, 0.0000, 0.0000
0.9991, 0.0424, 1.0000, 0.0000, 0.0000, 0.0000
0.9993, 0.0362, 1.0000, 0.0000, 0.0000, 0.0000
0.9996, 0.0299, 1.0000, 0.0000, 0.0000, 0.0000
0.9997, 0.0236, 1.0000, 0.0000, 0.0000, 0.0000
0.9999, 0.0173, 1.0000, 0.0000, 0.0000, 0.0000
0.9999, 0.0110, 1.0000, 0.0000, 0.0000, 0.0000
1.0000, 0.0047, 1.0000, 0.0000, 0.0000, 0.0000
1.0000, -0.0016, 1.0000, 0.0000, 0.0000, 0.0000
1.0000, -0.0079, 1.0000, 0.0000, 0.0000, 0.0000
0.9999, -0.0142, 1.0000, 0.0000, 0.0000, 0.0000
0.9998, -0.0204, 1.0000, 0.0000, 0.0000, 0.0000
0.9996, -0.0267, 1.0000, 0.0000, 0.0000, 0.0000
0.9995, -0.0330, 1.0000, 0.0000, 0.0000, 0.0000
0.9992, -0.0393, 1.0000, 0.0000, 0.0000, 0.0000
0.9990, -0.0456, 1.0000, 0.0000, 0.0000, 0.0000
0.9987, -0.0519, 1.0000, 0.0000, 0.0000, 0.0000
0.9983, -0.0581, 1.0000, 0.0000, 0.0000, 0.0000
0.9979, -0.0644, 1.0000, 0.0000, 0.0000, 0.0000
0.9975, -0.0707, 1.0000, 0.0000, 0.0000, 0.0000
0.9970, -0.0770, 1.0000, 0.0000, 0.0000, 0.0000
0.9965, -0.0832, 1.0000, 0.0000, 0.0000, 0.0000
0.9960, -0.0895, 1.0000, 0.0000, 0.0000, 0.0000
0.9954, -0.0958, 1.0000, 0.0000, 0.0000, 0.0000
0.9948, -0.1020, 1.0000, 0.0000, 0.0000, 0.0000
0.9941, -0.1083, 1.0000, 0.0000, 0.0000, 0.0000
0.9934, -0.1145, 1.0000, 0.0000, 0.0000, 0.0000
0.9927, -0.1208, 1.0000, 0.0000, 0.0000, 0.0000
0.9919, -0.1270, 1.0000, 0.0000, 0.0000, 0.0000
0.9911, -0.1333, 1.0000, 0.0000, 0.0000, 0.0000
0.9902, -0.1395, 1.0000, 0.0000, 0.0000, 0.0000
0.9893, -0.1457, 1.0000, 0.0000, 0.0000, 0.0000
0.9884, -0.1519, 1.0000, 0.0000, 0.0000, 0.0000
0.9874, -0.1581, 1.0000, 0.0000, 0.0000, 0.0000
0.9864, -0.1643, 1.0000, 0.0000, 0.0000, 0.0000
0.9853, -0.1706, 1.0000, 0.0000, 0.0000, 0.0000
0.9843, -0.1767, 1.0000, 0.0000, 0.0000, 0.0000
0.9831, -0.1829, 1.0000, 0.0000, 0.0000, 0.0000
0.9820, -0.1891, 1.0000, 0.0000, 0.0000, 0.0000
0.9807, -0.1953, 1.0000, 0.0000, 0.0000, 0.0000
0.9795, -0.2014, 1.0000, 0.0000, 0.0000, 0.0000
0.9782, -0.2076, 1.0000, 0.0000, 0.0000, 0.0000
0.9769, -0.2138, 1.0000, 0.0000, 0.0000, 0.0000
0.9755, -0.2199, 1.0000, 0.0000, 0.0000, 0.0000
0.9741, -0.2260, 1.0000, 0.0000, 0.0000, 0.0000
0.9727, -0.2321, 1.0000, 0.0000, 0.0000, 0.0000
0.9712, -0.2383, 1.0000, 0.0000, 0.0000, 0.0000
0.9697, -0.2444, 1.0000, 0.0000, 0.0000, 0.0000
0.9681, -0.2505, 1.0000, 0.0000, 0.0000, 0.0000
0.9665, -0.2565, 1.0000, 0.0000, 0.0000, 0.0000
0.9649, -0.2626, 1.0000, 0.0000, 0.0000, 0.0000
0.9632, -0.2687, 1.0000, 0.0000, 0.0000, 0.0000
0.9615, -0.2747, 1.0000, 0.0000, 0.0000, 0.0000
0.9598, -0.2808, 1.0000, 0.0000, 0.0000, 0.0000
0.9580, -0.2868, 1.0000, 0.0000, 0.0000, 0.0000
0.9562, -0.2928, 1.0000, 0.0000, 0.0000, 0.0000
0.9543, -0.2988, 1.0000, 0.0000, 0.0000, 0.0000
0.9524, -0.3048, 1.0000, 0.0000, 0.0000, 0.0000
0.9505, -0.3108, 1.0000, 0.0000, 0.0000, 0.0000
0.9485, -0.3168, 1.0000, 0.0000, 0.0000, 0.0000
0.9465, -0.3227, 1.0000, 0.0000, 0.0000, 0.0000
0.9444, -0.3287, 1.0000, 0.0000, 0.0000, 0.0000
0.9424, -0.3346, 1.0000, 0.0000, 0.0000, 0.0000
0.9402, -0.3405, 1.0000, 0.0000, 0.0000, 0.0000
0.9381, -0.3464, 1.0000, 0.0000, 0.0000, 0.0000
0.9359, -0.3523, 1.0000, 0.0000, 0.0000, 0.0000
0.9336, -0.3582, 1.0000, 0.0000, 0.0000, 0.0000
0.9314, -0.3641, 1.0000, 0.0000, 0.0000, 0.0000
0.9291, -0.3699, 1.0000, 0.0000, 0.0000, 0.0000
0.9267, -0.3758, 1.0000, 0.0000, 0.0000, 0.0000
0.9243, -0.3816, 1.0000, 0.0000, 0.0000, 0.0000
0.9219, -0.3874, 1.0000, 0.0000, 0.0000, 0.0000
0.9195, -0.3932, 1.0000, 0.0000, 0.0000, 0.0000
0.9170, -0.3990, 1.0000, 0.0000, 0.0000, 0.0000
0.9144, -0.4047, 1.0000, 0.0000, 0.0000, 0.0000
0.9119, -0.4105, 1.0000, 0.0000, 0.0000, 0.0000
0.9093, -0.4162, 1.0000, 0.0000, 0.0000, 0.0000
0.9066, -0.4219, 1.0000, 0.0000, 0.0000, 0.0000
0.9040, -0.4276, 1.0000, 0.0000, 0.0000, 0.0000
0.9013, -0.4333, 1.0000, 0.0000, 0.0000, 0.0000
0.8985, -0.4389, 1.0000, 0.0000, 0.0000, 0.0000
0.8957, -0.4446, 1.0000, 0.0000, 0.0000, 0.0000
0.8929, -0.4502, 1.0000, 0.0000, 0.0000, 0.0000
0.8901, -0.4558, 1.0000, 0.0000, 0.0000, 0.0000
0.8872, -0.4614, 1.0000, 0.0000, 0.0000, 0.0000
0.8843, -0.4670, 1.0000, 0.0000, 0.0000, 0.0000
0.8813, -0.4725, 1.0000, 0.0000, 0.0000, 0.0000
0.8783, -0.4781, 1.0000, 0.0000, 0.0000, 0.0000
0.8753, -0.4836, 1.0000, 0.0000, 0.0000, 0.0000
0.8722, -0.4891, 1.0000, 0.0000, 0.0000, 0.0000
0.8692, -0.4945, 1.0000, 0.0000, 0.0000, 0.0000
0.8660, -0.5000, 1.0000, 0.0000, 0.0000, 0.0000
0.8629, -0.5054, 1.0000, 0.0000, 0.0000, 0.0000
0.8597, -0.5109, 1.0000, 0.0000, 0.0000, 0.0000
0.8564, -0.5163, 1.0000, 0.0000, 0.0000, 0.0000
0.8532, -0.5216, 1.0000, 0.0000, 0.0000, 0.0000
0.8499, -0.5270, 1.0000, 0.0000, 0.0000, 0.0000
0.8465, -0.5323, 1.0000, 0.0000, 0.0000, 0.0000
0.8432, -0.5376, 1.0000, 0.0000, 0.0000, 0.0000
0.8398, -0.5429, 1.0000, 0.0000, 0.0000, 0.0000
0.8364, -0.5482, 1.0000, 0.0000, 0.0000, 0.0000
0.8329, -0.5534, 1.0000, 0.0000, 0.0000, 0.0000
0.8294, -0.5587, 1.0000, 0.0000, 0.0000, 0.0000
0.8259, -0.5639, 1.0000, 0.0000, 0.0000, 0.0000
0.8223, -0.5691, 1.0000, 0.0000, 0.0000, 0.0000
0.8187, -0.5742, 1.0000, 0.0000, 0.0000, 0.0000
0.8151, -0.5794, 1.0000, 0.0000, 0.0000, 0.0000
0.8114, -0.5845, 1.0000, 0.0000, 0.0000, 0.0000
0.8077, -0.5896, 1.0000, 0.0000, 0.0000, 0.0000
0.8040, -0.5946, 1.0000, 0.0000, 0.0000, 0.0000
0.8002, -0.5997, 1.0000, 0.0000, 0.0000, 0.0000
0.7965, -0.6047, 1.0000, 0.0000, 0.0000, 0.0000
0.7926, -0.6097, 1.0000, 0.0000, 0.0000, 0.0000
0.7888, -0.6147, 1.0000, 0.0000, 0.0000, 0.0000
0.7849, -0.6196, 1.0000, 0.0000, 0.0000, 0.0000
0.7810, -0.6245, 1.0000, 0.0000, 0.0000, 0.0000
0.7770, -0.6294, 1.0000, 0.0000, 0.0000, 0.0000
0.7731, -0.6343, 1.0000, 0.0000, 0.0000, 0.0000
0.7691, -0.6392, 1.0000, 0.0000, 0.0000, 0.0000
0.7650, -0.6440, 1.0000, 0.0000, 0.0000, 0.0000
0.7610, -0.6488, 1.0000, 0.0000, 0.0000, 0.0000
0.7569, -0.6536, 1.0000, 0.0000, 0.0000, 0.0000
0.7527, -0.6583, 1.0000, 0.0000, 0.0000, 0.0000
0.7486, -0.6630, 1.0000, 0.0000, 0.0000, 0.0000
0.7444, -0.6677, 1.0000, 0.0000, 0.0000, 0.0000
0.7402, -0.6724, 1.0000, 0.0000, 0.0000, 0.0000
0.7359, -0.6770, 1.0000, 0.0000, 0.0000, 0.0000
0.7317, -0.6817, 1.0000, 0.0000, 0.0000, 0.0000
0.7274, -0.6862, 1.0000, 0.0000, 0.0000, 0.0000
0.7230, -0.6908, 1.0000, 0.0000, 0.0000, 0.0000
0.7187, -0.6953, 1.0000, 0.0000, 0.0000, 0.0000
0.7143, -0.6998, 1.0000, 0.0000, 0.0000, 0.0000
0.7099, -0.7043, 1.0000, 0.0000, 0.0000, 0.0000
0.7054, -0.7088, 1.0000, 0.0000, 0.0000, 0.0000
0.7010, -0.7132, 1.0000, 0.0000, 0.0000, 0.0000
0.6965, -0.7176, 1.0000, 0.0000, 0.0000, 0.0000
0.6919, -0.7220, 1.0000, 0.0000, 0.0000, 0.0000
0.6874, -0.7263, 1.0000, 0.0000, 0.0000, 0.0000
0.6828, -0.7306, 1.0000, 0.0000, 0.0000, 0.0000
0.6782, -0.7349, 1.0000, 0.0000, 0.0000, 0.0000
0.6736, -0.7391, 1.0000, 0.0000, 0.0000, 0.0000
0.6689, -0.7434, 1.0000, 0.0000, 0.0000, 0.0000
0.6642, -0.7475, 1.0000, 0.0000, 0.0000, 0.0000
0.6595, -0.7517, 1.0000, 0.0000, 0.0000, 0.0000
0.6548, -0.7558, 1.0000, 0.0000, 0.0000, 0.0000
0.6500, -0.7599, 1.0000, 0.0000, 0.0000, 0.0000
0.6452, -0.7640, 1.0000, 0.0000, 0.0000, 0.0000
0.6404, -0.7681, 1.0000, 0.0000, 0.0000, 0.0000
0.6355, -0.7721, 1.0000, 0.0000, 0.0000, 0.0000
0.6307, -0.7761, 1.0000, 0.0000, 0.0000, 0.0000
0.6258, -0.7800, 1.0000, 0.0000, 0.0000, 0.0000
0.6209, -0.7839, 1.0000, 0.0000, 0.0000, 0.0000
0.6159, -0.7878, 1.0000, 0.0000, 0.0000, 0.0000
0.6109, -0.7917, 1.0000, 0.0000, 0.0000, 0.0000
0.6060, -0.7955, 1.0000, 0.0000, 0.0000, 0.0000
0.6009, -0.7993, 1.0000, 0.0000, 0.0000, 0.0000
0.5959, -0.8031, 1.0000, 0.0000, 0.0000, 0.0000
0.5908, -0.8068, 1.0000, 0.0000, 0.0000, 0.0000
